baseline_name,rank,finding_id,case_id,package_name,vulnerability_id,baseline_score
cvss_only,167,00038eb9bb0dfb81077c,case_012,requests,PYSEC-2023-74,10.0
scanner_native_priority,1,dfae8ad704da95274191,case_027,minimist,1097677,98.0
scanner_native_priority,2,b1bcb72b55d2ab97efc6,case_015,minimist,1097677,98.0
scanner_native_priority,3,7f6efbcbe5410d408401,case_009,minimist,1097677,98.0
scanner_native_priority,4,584b446fe1529ff19370,case_013,minimist,1097677,98.0
scanner_native_priority,5,4421cb015d6251153ad2,case_011,minimist,1097677,98.0
scanner_native_priority,6,2eb7b7a27761f8e9459a,case_025,minimist,1097677,98.0
scanner_native_priority,7,11bed7af8b5892a7b122,case_031,minimist,1097677,98.0
scanner_native_priority,8,0947d9e9159ac6687121,case_029,minimist,1097677,98.0
scanner_native_priority,9,fc5c775799e97a14d4d1,case_032,lodash,1115806,81.0
scanner_native_priority,10,f3bb92180ed6db301b6d,case_034,lodash,1115806,81.0
scanner_native_priority,11,ccbbf268b117000d38c6,case_003,lodash,1115806,81.0
scanner_native_priority,12,c38867f55e89350f8d7e,case_038,lodash,1115806,81.0
scanner_native_priority,13,bd629526a2f05d3d8e28,case_036,lodash,1115806,81.0
scanner_native_priority,14,9a73980d7096056ad7a1,case_007,lodash,1115806,81.0
scanner_native_priority,15,52df5173d3fdb79adb4e,case_001,lodash,1115806,81.0
scanner_native_priority,16,51cb74aee46ad378cdff,case_005,lodash,1115806,81.0
scanner_native_priority,17,ec2acca33b475fced4aa,case_023,qs,1104118,75.0
scanner_native_priority,18,a5fa799bab3849ec0bff,case_019,qs,1104118,75.0
scanner_native_priority,19,6fcd0bdc3d7c7a31e762,case_017,qs,1104118,75.0
scanner_native_priority,20,607b0e0584b8e5403e59,case_021,qs,1104118,75.0
scanner_native_priority,21,ad5242ab391b264a8339,case_005,lodash,1106913,72.0
scanner_native_priority,22,a41e0c6d46f7e5a80cce,case_003,lodash,1106913,72.0
scanner_native_priority,23,6da7dcb28d93ec354a24,case_007,lodash,1106913,72.0
scanner_native_priority,24,43467daa40bf4d25cb44,case_001,lodash,1106913,72.0
scanner_native_priority,25,fbc2f01801d494f5ea09,case_038,lodash,1115810,65.0
scanner_native_priority,26,f93bcb459ea8c89cb42f,case_005,lodash,1115810,65.0
scanner_native_priority,27,f0b529e2e1409804c79a,case_036,lodash,1115810,65.0
scanner_native_priority,28,f06b527047699a540d22,case_003,lodash,1115810,65.0
scanner_native_priority,29,ea5036e04bae5a560aa8,case_007,lodash,1115810,65.0
scanner_native_priority,30,b842688fa05bc7e36f4f,case_038,lodash,1112455,65.0
scanner_native_priority,31,b4d1b370953674d1d327,case_032,lodash,1112455,65.0
scanner_native_priority,32,ac649cc52d7d06e64c74,case_001,lodash,1112455,65.0
scanner_native_priority,33,9ec61679d5761db5aae7,case_034,lodash,1112455,65.0
scanner_native_priority,34,986bbcaa99630768b294,case_007,lodash,1112455,65.0
scanner_native_priority,35,8a83307f1e4d71d4a3fa,case_036,lodash,1112455,65.0
scanner_native_priority,36,78b5d786419948cf4d60,case_003,lodash,1112455,65.0
scanner_native_priority,37,6ef11ce2ccfb42da5fb7,case_001,lodash,1115810,65.0
scanner_native_priority,38,58891f6fc8688fa9c05c,case_034,lodash,1115810,65.0
scanner_native_priority,39,3a7bd891282ad1494f9e,case_005,lodash,1112455,65.0
scanner_native_priority,40,0726a31b529ceaa1adc7,case_032,lodash,1115810,65.0
scanner_native_priority,41,e08705857748d60ba734,case_017,express,1111636,61.0
scanner_native_priority,42,5e9c2bf5fb6791548430,case_019,express,1111636,61.0
scanner_native_priority,43,3d9f44081bd207805296,case_021,express,1111636,61.0
scanner_native_priority,44,2eca861b667e59cfeddb,case_023,express,1111636,61.0
scanner_native_priority,45,deaa31846cc0fd8ceb82,case_009,minimist,1096466,56.0
scanner_native_priority,46,d9c7b061cadd3fac5c62,case_013,minimist,1096466,56.0
scanner_native_priority,47,ca2f712989ff7d36fc34,case_011,minimist,1096466,56.0
scanner_native_priority,48,aa79a4b2072e9a6d461e,case_025,minimist,1096466,56.0
scanner_native_priority,49,a65401f422ae11934e1e,case_015,minimist,1096466,56.0
scanner_native_priority,50,a00fb906491d4b670ee6,case_031,minimist,1096466,56.0
scanner_native_priority,51,685559859052d3c6ea29,case_029,minimist,1096466,56.0
scanner_native_priority,52,465933d7cae65beed4fd,case_027,minimist,1096466,56.0
scanner_native_priority,53,9ae62f583410cb72b281,case_003,lodash,1108258,53.0
scanner_native_priority,54,644732398f43e8ef9adf,case_005,lodash,1108258,53.0
scanner_native_priority,55,45443f83d7ffae16b2d5,case_007,lodash,1108258,53.0
scanner_native_priority,56,05d464298c48418eb870,case_001,lodash,1108258,53.0
scanner_native_priority,57,fbe8c3351a4aa3daa501,case_021,express,1100530,50.0
scanner_native_priority,58,fa9d71bbf2896549aa3a,case_019,express,1100530,50.0
scanner_native_priority,59,b9d56e0335ac33a939cc,case_023,express,1100530,50.0
scanner_native_priority,60,5b76eaab3610a8af058c,case_017,express,1100530,50.0
scanner_native_priority,61,b527d06a9b9be302a230,case_045,nanoid,1109564,43.0
scanner_native_priority,62,615d93b90b0e5c97a161,case_047,nanoid,1109564,43.0
scanner_native_priority,63,1ba40b86720eaa5b840f,case_049,nanoid,1109564,43.0
scanner_native_priority,64,69fd8f073f58a30ab20e,case_021,qs,1113719,37.0
scanner_native_priority,65,2ff8544aa8483b8c5967,case_019,qs,1113719,37.0
scanner_native_priority,66,20bb33a1f2ff288dd466,case_023,qs,1113719,37.0
scanner_native_priority,67,05792c8dfd3351fb7286,case_017,qs,1113719,37.0
scanner_native_priority,68,ee6ddc365d25f5b412e0,case_010,requests,PYSEC-2018-28,10.0
scanner_native_priority,69,edade59c3034ed4a4b87,case_018,jinja2,PYSEC-2019-217,10.0
scanner_native_priority,70,ec3d9df3e9afb2fadb64,case_026,urllib3,PYSEC-2023-207,10.0
scanner_native_priority,71,ec3049588b2ab2480b0b,case_028,urllib3,PYSEC-2019-132,10.0
scanner_native_priority,72,ea78a180a9ae06551f9e,case_010,requests,CVE-2024-35195,10.0
scanner_native_priority,73,e908a676abf6caee7fee,case_016,requests,PYSEC-2023-74,10.0
scanner_native_priority,74,e7d36891696764a732ce,case_028,urllib3,CVE-2024-37891,10.0
scanner_native_priority,75,e372f93ebdada10b75a3,case_020,flask,PYSEC-2023-62,10.0
scanner_native_priority,76,dfc17a2c69555b27a464,case_030,urllib3,PYSEC-2023-192,10.0
scanner_native_priority,77,dd3309273e4d0f97023a,case_020,jinja2,CVE-2024-34064,10.0
scanner_native_priority,78,db90da56d22d2276688b,case_018,flask,PYSEC-2018-66,10.0
scanner_native_priority,79,db2873a4b62c6d238db3,case_026,urllib3,PYSEC-2023-192,10.0
scanner_native_priority,80,d7b746928d908d87e911,case_026,urllib3,PYSEC-2019-133,10.0
scanner_native_priority,81,d7b1c42af4c005d582a6,case_028,urllib3,PYSEC-2019-133,10.0
scanner_native_priority,82,cee7ccdabcae7ef891db,case_028,urllib3,CVE-2026-21441,10.0
scanner_native_priority,83,c9e3889ac45e265041cf,case_010,requests,CVE-2024-47081,10.0
scanner_native_priority,84,c83ef258f05a9e7a63b8,case_024,jinja2,CVE-2024-34064,10.0
scanner_native_priority,85,c5e4266beecd374a9631,case_024,flask,CVE-2026-27205,10.0
scanner_native_priority,86,c41a8eb09c1cb71d4bb0,case_022,jinja2,CVE-2024-34064,10.0
scanner_native_priority,87,c394b1b77c7587c9f2de,case_016,requests,PYSEC-2018-28,10.0
scanner_native_priority,88,bcbbfe93a60dd9647b8c,case_028,urllib3,PYSEC-2020-148,10.0
scanner_native_priority,89,bc49a54214d1635ea1d0,case_012,requests,PYSEC-2018-28,10.0
scanner_native_priority,90,bc3bf75fb5a7259c12c2,case_018,jinja2,CVE-2024-22195,10.0
scanner_native_priority,91,bb1f1aaf25014f7f725b,case_006,pyyaml,PYSEC-2021-142,10.0
scanner_native_priority,92,b8c9df1ce3e63f506a64,case_024,flask,PYSEC-2023-62,10.0
scanner_native_priority,93,b8a5dbf099ef8c9453ad,case_024,flask,PYSEC-2018-66,10.0
scanner_native_priority,94,b42e3bb88b0c08f985d8,case_020,jinja2,CVE-2024-22195,10.0
scanner_native_priority,95,b28313b1b573c35db0c7,case_022,flask,CVE-2026-27205,10.0
scanner_native_priority,96,b177d747a14b673082d5,case_014,requests,CVE-2026-25645,10.0
scanner_native_priority,97,afa4a94ffa7bb36b27ee,case_022,jinja2,CVE-2024-22195,10.0
scanner_native_priority,98,acbe419f1f993b2a29c4,case_022,flask,PYSEC-2019-179,10.0
scanner_native_priority,99,ab47f2b158c8529406e0,case_026,urllib3,CVE-2025-50181,10.0
scanner_native_priority,100,a986ce036eed10c86285,case_022,flask,PYSEC-2023-62,10.0
scanner_native_priority,101,a881d36d7b9d7dff32e6,case_030,urllib3,CVE-2025-50181,10.0
scanner_native_priority,102,a75e60098eaa8df22b68,case_022,jinja2,CVE-2025-27516,10.0
scanner_native_priority,103,a5579bea8ec8b999f3e2,case_020,jinja2,PYSEC-2021-66,10.0
scanner_native_priority,104,a4eecb1b68eab5ee397f,case_030,urllib3,PYSEC-2023-212,10.0
scanner_native_priority,105,a37de33001c8d81cf663,case_014,requests,CVE-2024-35195,10.0
scanner_native_priority,106,a2d49b613b907cc60c90,case_016,requests,CVE-2024-35195,10.0
scanner_native_priority,107,a29c743de67329760efb,case_020,flask,PYSEC-2019-179,10.0
scanner_native_priority,108,a1fbcd41bdde37bc9ffb,case_020,jinja2,PYSEC-2019-217,10.0
scanner_native_priority,109,9cab54d3f556818f27eb,case_014,requests,CVE-2024-47081,10.0
scanner_native_priority,110,9be7813acf88c30a4e08,case_030,urllib3,CVE-2024-37891,10.0
scanner_native_priority,111,974434df5bbf6c667d11,case_022,jinja2,PYSEC-2019-217,10.0
scanner_native_priority,112,94140debcfa4ad0a79ea,case_002,pyyaml,PYSEC-2021-142,10.0
scanner_native_priority,113,923d94770a3d40ceaea0,case_012,requests,CVE-2026-25645,10.0
scanner_native_priority,114,8f5ac911b6bf592dd32e,case_018,flask,PYSEC-2023-62,10.0
scanner_native_priority,115,8cead381b51f76c6c592,case_028,urllib3,PYSEC-2023-207,10.0
scanner_native_priority,116,8951afaacf7dcf579ad8,case_026,urllib3,CVE-2025-66471,10.0
scanner_native_priority,117,893142c3023bb0a20789,case_012,requests,CVE-2024-47081,10.0
scanner_native_priority,118,82497308b920a31d4a46,case_024,jinja2,PYSEC-2021-66,10.0
scanner_native_priority,119,7e66676936963cf5a71e,case_016,requests,CVE-2024-47081,10.0
scanner_native_priority,120,7bebf237fbfc461c4f5d,case_018,flask,CVE-2026-27205,10.0
scanner_native_priority,121,78d2332c4655b1027688,case_028,urllib3,CVE-2025-50181,10.0
scanner_native_priority,122,789160f56279bbd9a5a1,case_018,jinja2,CVE-2024-34064,10.0
scanner_native_priority,123,77005605feb35cd06ef5,case_022,flask,PYSEC-2018-66,10.0
scanner_native_priority,124,7672464a1223167cadbc,case_028,urllib3,PYSEC-2021-108,10.0
scanner_native_priority,125,758720e309d0f1112f3b,case_030,urllib3,PYSEC-2019-132,10.0
scanner_native_priority,126,743ab0294b77f63f9b0e,case_022,jinja2,PYSEC-2021-66,10.0
scanner_native_priority,127,6c0a166cfb7e005a3697,case_022,jinja2,CVE-2024-56326,10.0
scanner_native_priority,128,6aac5c36f3b213a1bed9,case_016,requests,CVE-2026-25645,10.0
scanner_native_priority,129,6707c5935c6c650fe445,case_020,jinja2,CVE-2024-56326,10.0
scanner_native_priority,130,67021a446f605505242e,case_028,urllib3,PYSEC-2023-212,10.0
scanner_native_priority,131,663c3174755221bad64a,case_020,flask,CVE-2026-27205,10.0
scanner_native_priority,132,5a935501b457126849b5,case_028,urllib3,CVE-2025-66418,10.0
scanner_native_priority,133,57dd608e3d1af78c40ac,case_018,flask,PYSEC-2019-179,10.0
scanner_native_priority,134,565235d0d7f6582f9e49,case_026,urllib3,CVE-2026-21441,10.0
scanner_native_priority,135,5604d1fe98adf4c99c5f,case_024,jinja2,PYSEC-2019-217,10.0
scanner_native_priority,136,4a85d74d80591e7ddb47,case_030,urllib3,CVE-2025-66471,10.0
scanner_native_priority,137,491f5cc8cfe805d98fac,case_030,urllib3,PYSEC-2021-108,10.0
scanner_native_priority,138,48cb1a8aa7ff85d04b24,case_010,requests,PYSEC-2023-74,10.0
scanner_native_priority,139,45638add9dc0f2ffb8d8,case_024,flask,PYSEC-2019-179,10.0
scanner_native_priority,140,3ded2f5cac813afee8a5,case_018,jinja2,CVE-2024-56326,10.0
scanner_native_priority,141,3cc3cbe2fae3d180867a,case_024,jinja2,CVE-2024-22195,10.0
scanner_native_priority,142,3c9c2a79670f826dde78,case_012,requests,CVE-2024-35195,10.0
scanner_native_priority,143,38ae27ba53c10af219ba,case_020,flask,PYSEC-2018-66,10.0
scanner_native_priority,144,37b34e6578a556692199,case_004,pyyaml,PYSEC-2021-142,10.0
scanner_native_priority,145,37aa266b2467b0353d2a,case_024,jinja2,CVE-2025-27516,10.0
scanner_native_priority,146,30543bc3ca8bbf8a2df4,case_030,urllib3,CVE-2025-66418,10.0
scanner_native_priority,147,302d142ee0444dc5c863,case_030,urllib3,CVE-2026-21441,10.0
scanner_native_priority,148,2cf893312a03cf232fd9,case_026,urllib3,PYSEC-2019-132,10.0
scanner_native_priority,149,2c10f637f57b9c148b74,case_020,jinja2,CVE-2025-27516,10.0
scanner_native_priority,150,2b2f3a9f3ff9dd607652,case_028,urllib3,PYSEC-2023-192,10.0
scanner_native_priority,151,292e3780817eb8d3a4cf,case_014,requests,PYSEC-2023-74,10.0
scanner_native_priority,152,24bdcb6165755c51732e,case_026,urllib3,PYSEC-2021-108,10.0
scanner_native_priority,153,237b2ed9c2079ddad1f0,case_026,urllib3,CVE-2025-66418,10.0
scanner_native_priority,154,20c5bf90d15b5b090b9d,case_026,urllib3,PYSEC-2020-148,10.0
scanner_native_priority,155,200fcc381fd02460d766,case_018,jinja2,CVE-2025-27516,10.0
scanner_native_priority,156,1f880d6c783127da34b0,case_008,pyyaml,PYSEC-2021-142,10.0
scanner_native_priority,157,1f33321a533d386526a2,case_014,requests,PYSEC-2018-28,10.0
scanner_native_priority,158,10f9db271974da78af5c,case_018,jinja2,PYSEC-2021-66,10.0
scanner_native_priority,159,0c5757245b28274e9199,case_030,urllib3,PYSEC-2023-207,10.0
scanner_native_priority,160,0a871ecf13f19f752b8e,case_028,urllib3,CVE-2025-66471,10.0
scanner_native_priority,161,09bdae03ad62550c0db4,case_026,urllib3,CVE-2024-37891,10.0
scanner_native_priority,162,061d8d41f30888039b3b,case_030,urllib3,PYSEC-2020-148,10.0
scanner_native_priority,163,04d086f15bea4caab34b,case_026,urllib3,PYSEC-2023-212,10.0
scanner_native_priority,164,0407b1ce9c51b108ffb5,case_030,urllib3,PYSEC-2019-133,10.0
scanner_native_priority,165,02f460ad7b9398cf21c0,case_010,requests,CVE-2026-25645,10.0
scanner_native_priority,166,0269a2cbaadbdccc984c,case_024,jinja2,CVE-2024-56326,10.0
scanner_native_priority,167,00038eb9bb0dfb81077c,case_012,requests,PYSEC-2023-74,10.0
direct_dependency_first,1,fc5c775799e97a14d4d1,case_032,lodash,1115806,100.0
direct_dependency_first,2,f3bb92180ed6db301b6d,case_034,lodash,1115806,100.0
direct_dependency_first,3,dfae8ad704da95274191,case_027,minimist,1097677,100.0
direct_dependency_first,4,ccbbf268b117000d38c6,case_003,lodash,1115806,100.0
direct_dependency_first,5,c38867f55e89350f8d7e,case_038,lodash,1115806,100.0
direct_dependency_first,6,bd629526a2f05d3d8e28,case_036,lodash,1115806,100.0
direct_dependency_first,7,b1bcb72b55d2ab97efc6,case_015,minimist,1097677,100.0
direct_dependency_first,8,9a73980d7096056ad7a1,case_007,lodash,1115806,100.0
direct_dependency_first,9,7f6efbcbe5410d408401,case_009,minimist,1097677,100.0
direct_dependency_first,10,584b446fe1529ff19370,case_013,minimist,1097677,100.0
direct_dependency_first,11,52df5173d3fdb79adb4e,case_001,lodash,1115806,100.0
direct_dependency_first,12,51cb74aee46ad378cdff,case_005,lodash,1115806,100.0
direct_dependency_first,13,4421cb015d6251153ad2,case_011,minimist,1097677,100.0
direct_dependency_first,14,2eb7b7a27761f8e9459a,case_025,minimist,1097677,100.0
direct_dependency_first,15,11bed7af8b5892a7b122,case_031,minimist,1097677,100.0
direct_dependency_first,16,0947d9e9159ac6687121,case_029,minimist,1097677,100.0
direct_dependency_first,17,ad5242ab391b264a8339,case_005,lodash,1106913,92.0
direct_dependency_first,18,a41e0c6d46f7e5a80cce,case_003,lodash,1106913,92.0
direct_dependency_first,19,6da7dcb28d93ec354a24,case_007,lodash,1106913,92.0
direct_dependency_first,20,43467daa40bf4d25cb44,case_001,lodash,1106913,92.0
direct_dependency_first,21,fbc2f01801d494f5ea09,case_038,lodash,1115810,85.0
direct_dependency_first,22,f93bcb459ea8c89cb42f,case_005,lodash,1115810,85.0
direct_dependency_first,23,f0b529e2e1409804c79a,case_036,lodash,1115810,85.0
direct_dependency_first,24,f06b527047699a540d22,case_003,lodash,1115810,85.0
direct_dependency_first,25,ea5036e04bae5a560aa8,case_007,lodash,1115810,85.0
direct_dependency_first,26,b842688fa05bc7e36f4f,case_038,lodash,1112455,85.0
direct_dependency_first,27,b4d1b370953674d1d327,case_032,lodash,1112455,85.0
direct_dependency_first,28,ac649cc52d7d06e64c74,case_001,lodash,1112455,85.0
direct_dependency_first,29,9ec61679d5761db5aae7,case_034,lodash,1112455,85.0
direct_dependency_first,30,986bbcaa99630768b294,case_007,lodash,1112455,85.0
direct_dependency_first,31,8a83307f1e4d71d4a3fa,case_036,lodash,1112455,85.0
direct_dependency_first,32,78b5d786419948cf4d60,case_003,lodash,1112455,85.0
direct_dependency_first,33,6ef11ce2ccfb42da5fb7,case_001,lodash,1115810,85.0
direct_dependency_first,34,58891f6fc8688fa9c05c,case_034,lodash,1115810,85.0
direct_dependency_first,35,3a7bd891282ad1494f9e,case_005,lodash,1112455,85.0
direct_dependency_first,36,0726a31b529ceaa1adc7,case_032,lodash,1115810,85.0
direct_dependency_first,37,e08705857748d60ba734,case_017,express,1111636,81.0
direct_dependency_first,38,5e9c2bf5fb6791548430,case_019,express,1111636,81.0
direct_dependency_first,39,3d9f44081bd207805296,case_021,express,1111636,81.0
direct_dependency_first,40,2eca861b667e59cfeddb,case_023,express,1111636,81.0
direct_dependency_first,41,deaa31846cc0fd8ceb82,case_009,minimist,1096466,76.0
direct_dependency_first,42,d9c7b061cadd3fac5c62,case_013,minimist,1096466,76.0
direct_dependency_first,43,ca2f712989ff7d36fc34,case_011,minimist,1096466,76.0
direct_dependency_first,44,aa79a4b2072e9a6d461e,case_025,minimist,1096466,76.0
direct_dependency_first,45,a65401f422ae11934e1e,case_015,minimist,1096466,76.0
direct_dependency_first,46,a00fb906491d4b670ee6,case_031,minimist,1096466,76.0
direct_dependency_first,47,685559859052d3c6ea29,case_029,minimist,1096466,76.0
direct_dependency_first,48,465933d7cae65beed4fd,case_027,minimist,1096466,76.0
direct_dependency_first,49,9ae62f583410cb72b281,case_003,lodash,1108258,73.0
direct_dependency_first,50,644732398f43e8ef9adf,case_005,lodash,1108258,73.0
direct_dependency_first,51,45443f83d7ffae16b2d5,case_007,lodash,1108258,73.0
direct_dependency_first,52,05d464298c48418eb870,case_001,lodash,1108258,73.0
direct_dependency_first,53,fbe8c3351a4aa3daa501,case_021,express,1100530,70.0
direct_dependency_first,54,fa9d71bbf2896549aa3a,case_019,express,1100530,70.0
direct_dependency_first,55,b9d56e0335ac33a939cc,case_023,express,1100530,70.0
direct_dependency_first,56,5b76eaab3610a8af058c,case_017,express,1100530,70.0
direct_dependency_first,57,ec2acca33b475fced4aa,case_023,qs,1104118,65.0
direct_dependency_first,58,a5fa799bab3849ec0bff,case_019,qs,1104118,65.0
direct_dependency_first,59,6fcd0bdc3d7c7a31e762,case_017,qs,1104118,65.0
direct_dependency_first,60,607b0e0584b8e5403e59,case_021,qs,1104118,65.0
direct_dependency_first,61,b527d06a9b9be302a230,case_045,nanoid,1109564,63.0
direct_dependency_first,62,615d93b90b0e5c97a161,case_047,nanoid,1109564,63.0
direct_dependency_first,63,1ba40b86720eaa5b840f,case_049,nanoid,1109564,63.0
direct_dependency_first,64,ee6ddc365d25f5b412e0,case_010,requests,PYSEC-2018-28,30.0
direct_dependency_first,65,ec3d9df3e9afb2fadb64,case_026,urllib3,PYSEC-2023-207,30.0
direct_dependency_first,66,ec3049588b2ab2480b0b,case_028,urllib3,PYSEC-2019-132,30.0
direct_dependency_first,67,ea78a180a9ae06551f9e,case_010,requests,CVE-2024-35195,30.0
direct_dependency_first,68,e908a676abf6caee7fee,case_016,requests,PYSEC-2023-74,30.0
direct_dependency_first,69,e7d36891696764a732ce,case_028,urllib3,CVE-2024-37891,30.0
direct_dependency_first,70,e372f93ebdada10b75a3,case_020,flask,PYSEC-2023-62,30.0
direct_dependency_first,71,dfc17a2c69555b27a464,case_030,urllib3,PYSEC-2023-192,30.0
direct_dependency_first,72,db90da56d22d2276688b,case_018,flask,PYSEC-2018-66,30.0
direct_dependency_first,73,db2873a4b62c6d238db3,case_026,urllib3,PYSEC-2023-192,30.0
direct_dependency_first,74,d7b746928d908d87e911,case_026,urllib3,PYSEC-2019-133,30.0
direct_dependency_first,75,d7b1c42af4c005d582a6,case_028,urllib3,PYSEC-2019-133,30.0
direct_dependency_first,76,cee7ccdabcae7ef891db,case_028,urllib3,CVE-2026-21441,30.0
direct_dependency_first,77,c9e3889ac45e265041cf,case_010,requests,CVE-2024-47081,30.0
direct_dependency_first,78,c5e4266beecd374a9631,case_024,flask,CVE-2026-27205,30.0
direct_dependency_first,79,c394b1b77c7587c9f2de,case_016,requests,PYSEC-2018-28,30.0
direct_dependency_first,80,bcbbfe93a60dd9647b8c,case_028,urllib3,PYSEC-2020-148,30.0
direct_dependency_first,81,bc49a54214d1635ea1d0,case_012,requests,PYSEC-2018-28,30.0
direct_dependency_first,82,bb1f1aaf25014f7f725b,case_006,pyyaml,PYSEC-2021-142,30.0
direct_dependency_first,83,b8c9df1ce3e63f506a64,case_024,flask,PYSEC-2023-62,30.0
direct_dependency_first,84,b8a5dbf099ef8c9453ad,case_024,flask,PYSEC-2018-66,30.0
direct_dependency_first,85,b28313b1b573c35db0c7,case_022,flask,CVE-2026-27205,30.0
direct_dependency_first,86,b177d747a14b673082d5,case_014,requests,CVE-2026-25645,30.0
direct_dependency_first,87,acbe419f1f993b2a29c4,case_022,flask,PYSEC-2019-179,30.0
direct_dependency_first,88,ab47f2b158c8529406e0,case_026,urllib3,CVE-2025-50181,30.0
direct_dependency_first,89,a986ce036eed10c86285,case_022,flask,PYSEC-2023-62,30.0
direct_dependency_first,90,a881d36d7b9d7dff32e6,case_030,urllib3,CVE-2025-50181,30.0
direct_dependency_first,91,a4eecb1b68eab5ee397f,case_030,urllib3,PYSEC-2023-212,30.0
direct_dependency_first,92,a37de33001c8d81cf663,case_014,requests,CVE-2024-35195,30.0
direct_dependency_first,93,a2d49b613b907cc60c90,case_016,requests,CVE-2024-35195,30.0
direct_dependency_first,94,a29c743de67329760efb,case_020,flask,PYSEC-2019-179,30.0
direct_dependency_first,95,9cab54d3f556818f27eb,case_014,requests,CVE-2024-47081,30.0
direct_dependency_first,96,9be7813acf88c30a4e08,case_030,urllib3,CVE-2024-37891,30.0
direct_dependency_first,97,94140debcfa4ad0a79ea,case_002,pyyaml,PYSEC-2021-142,30.0
direct_dependency_first,98,923d94770a3d40ceaea0,case_012,requests,CVE-2026-25645,30.0
direct_dependency_first,99,8f5ac911b6bf592dd32e,case_018,flask,PYSEC-2023-62,30.0
direct_dependency_first,100,8cead381b51f76c6c592,case_028,urllib3,PYSEC-2023-207,30.0
direct_dependency_first,101,8951afaacf7dcf579ad8,case_026,urllib3,CVE-2025-66471,30.0
direct_dependency_first,102,893142c3023bb0a20789,case_012,requests,CVE-2024-47081,30.0
direct_dependency_first,103,7e66676936963cf5a71e,case_016,requests,CVE-2024-47081,30.0
direct_dependency_first,104,7bebf237fbfc461c4f5d,case_018,flask,CVE-2026-27205,30.0
direct_dependency_first,105,78d2332c4655b1027688,case_028,urllib3,CVE-2025-50181,30.0
direct_dependency_first,106,77005605feb35cd06ef5,case_022,flask,PYSEC-2018-66,30.0
direct_dependency_first,107,7672464a1223167cadbc,case_028,urllib3,PYSEC-2021-108,30.0
direct_dependency_first,108,758720e309d0f1112f3b,case_030,urllib3,PYSEC-2019-132,30.0
direct_dependency_first,109,6aac5c36f3b213a1bed9,case_016,requests,CVE-2026-25645,30.0
direct_dependency_first,110,67021a446f605505242e,case_028,urllib3,PYSEC-2023-212,30.0
direct_dependency_first,111,663c3174755221bad64a,case_020,flask,CVE-2026-27205,30.0
direct_dependency_first,112,5a935501b457126849b5,case_028,urllib3,CVE-2025-66418,30.0
direct_dependency_first,113,57dd608e3d1af78c40ac,case_018,flask,PYSEC-2019-179,30.0
direct_dependency_first,114,565235d0d7f6582f9e49,case_026,urllib3,CVE-2026-21441,30.0
direct_dependency_first,115,4a85d74d80591e7ddb47,case_030,urllib3,CVE-2025-66471,30.0
direct_dependency_first,116,491f5cc8cfe805d98fac,case_030,urllib3,PYSEC-2021-108,30.0
direct_dependency_first,117,48cb1a8aa7ff85d04b24,case_010,requests,PYSEC-2023-74,30.0
direct_dependency_first,118,45638add9dc0f2ffb8d8,case_024,flask,PYSEC-2019-179,30.0
direct_dependency_first,119,3c9c2a79670f826dde78,case_012,requests,CVE-2024-35195,30.0
direct_dependency_first,120,38ae27ba53c10af219ba,case_020,flask,PYSEC-2018-66,30.0
direct_dependency_first,121,37b34e6578a556692199,case_004,pyyaml,PYSEC-2021-142,30.0
direct_dependency_first,122,30543bc3ca8bbf8a2df4,case_030,urllib3,CVE-2025-66418,30.0
direct_dependency_first,123,302d142ee0444dc5c863,case_030,urllib3,CVE-2026-21441,30.0
direct_dependency_first,124,2cf893312a03cf232fd9,case_026,urllib3,PYSEC-2019-132,30.0
direct_dependency_first,125,2b2f3a9f3ff9dd607652,case_028,urllib3,PYSEC-2023-192,30.0
direct_dependency_first,126,292e3780817eb8d3a4cf,case_014,requests,PYSEC-2023-74,30.0
direct_dependency_first,127,24bdcb6165755c51732e,case_026,urllib3,PYSEC-2021-108,30.0
direct_dependency_first,128,237b2ed9c2079ddad1f0,case_026,urllib3,CVE-2025-66418,30.0
direct_dependency_first,129,20c5bf90d15b5b090b9d,case_026,urllib3,PYSEC-2020-148,30.0
direct_dependency_first,130,1f880d6c783127da34b0,case_008,pyyaml,PYSEC-2021-142,30.0
direct_dependency_first,131,1f33321a533d386526a2,case_014,requests,PYSEC-2018-28,30.0
direct_dependency_first,132,0c5757245b28274e9199,case_030,urllib3,PYSEC-2023-207,30.0
direct_dependency_first,133,0a871ecf13f19f752b8e,case_028,urllib3,CVE-2025-66471,30.0
direct_dependency_first,134,09bdae03ad62550c0db4,case_026,urllib3,CVE-2024-37891,30.0
direct_dependency_first,135,061d8d41f30888039b3b,case_030,urllib3,PYSEC-2020-148,30.0
direct_dependency_first,136,04d086f15bea4caab34b,case_026,urllib3,PYSEC-2023-212,30.0
direct_dependency_first,137,0407b1ce9c51b108ffb5,case_030,urllib3,PYSEC-2019-133,30.0
direct_dependency_first,138,02f460ad7b9398cf21c0,case_010,requests,CVE-2026-25645,30.0
direct_dependency_first,139,00038eb9bb0dfb81077c,case_012,requests,PYSEC-2023-74,30.0
direct_dependency_first,140,69fd8f073f58a30ab20e,case_021,qs,1113719,27.0
direct_dependency_first,141,2ff8544aa8483b8c5967,case_019,qs,1113719,27.0
direct_dependency_first,142,20bb33a1f2ff288dd466,case_023,qs,1113719,27.0
